ts_loc,ts_exch,ap0,as0,ap1,as1,ap2,as2,ap3,as3,ap4,as4,bp0,bs0,bp1,bs1,bp2,bs2,bp3,bs3,bp4,bs4,lt_px,lt_sz,lt_side
1763567757.733564,1763567758109,89984.1,0.12570435,89984.2,0.000156,89984.3,7.8e-05,89984.4,7.8e-05,89984.5,7.8e-05,89984.0,0.11649197,89983.9,0.0008774,89983.8,7.8e-05,89983.7,0.00087779,89983.6,7.8e-05,89984.1,0.00011,1
1763567757.833261,1763567758209,89984.1,0.11430461,89984.2,0.000156,89984.3,7.8e-05,89984.4,7.8e-05,89984.5,7.8e-05,89984.0,0.13979209,89983.9,0.0008774,89983.8,7.8e-05,89983.7,0.00087779,89983.6,7.8e-05,89984.1,0.00913828,1
1763567758.036042,1763567758409,89969.4,0.1721759,89970.4,0.00372402,89970.5,0.0037388,89970.6,7.254e-05,89970.7,0.15948715,89969.3,0.19423588,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89966.3,0.00079963,-1
1763567758.137673,1763567758509,89969.4,0.25185331,89970.0,0.0126,89970.6,0.001,89970.7,0.15948715,89970.8,0.43979653,89969.3,0.19410266,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.4,0.00013635,1
1763567758.235073,1763567758609,89969.4,0.09407205,89969.9,0.03022548,89970.0,0.0126,89970.1,0.03541947,89970.5,0.03198463,89969.3,0.20883956,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.1,0.03360274,89969.4,0.00013635,1
1763567758.3341708,1763567758709,89969.4,0.10351541,89970.0,0.0126,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.20882898,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.4,0.00013635,1
1763567758.4362712,1763567758809,89969.4,0.13058816,89970.0,0.0126,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.13186266,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.4,0.00013635,1
1763567758.5374951,1763567758909,89969.4,0.13113816,89969.9,5.392e-05,89970.0,0.06818824,89970.1,0.03541947,89970.5,0.03198463,89969.3,0.14438,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.4,0.00013635,1
1763567758.633567,1763567759009,89969.4,0.13058816,89970.0,0.04765325,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.14423252,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.3,0.00014748,-1
1763567758.737801,1763567759109,89969.4,0.1307935,89970.0,0.04765325,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.14423252,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.3,0.00014748,-1
1763567758.833527,1763567759209,89969.4,0.06037165,89970.0,0.04765325,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.22903937,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.3,0.00014066,-1
1763567758.933536,1763567759309,89969.4,0.13693045,89970.0,0.04765325,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.22245186,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.3,0.00014066,-1
1763567759.1348412,1763567759509,89969.4,0.13851642,89970.0,0.04765325,89970.1,0.03541947,89970.5,0.03198463,89970.6,0.001,89969.3,0.21439186,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89969.3,0.00014066,-1
1763567759.235265,1763567759609,89969.4,0.09089249,89970.6,0.001,89971.7,7.8e-05,89971.8,7.8e-05,89971.9,7.8e-05,89969.3,0.22899026,89969.1,0.01678041,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89969.3,0.00014066,-1
1763567759.334223,1763567759709,89969.4,0.08712837,89970.6,0.001,89971.0,0.0126,89971.7,7.8e-05,89971.8,0.00070215,89969.3,0.22972029,89969.1,0.01678041,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89969.3,0.00014066,-1
1763567759.4333801,1763567759809,89969.4,0.02059249,89970.0,0.0126,89970.6,0.001,89971.0,0.0126,89971.2,0.03198437,89969.3,0.22972029,89969.1,0.01678041,89969.0,0.0126,89968.1,0.00040431,89968.0,0.0126,89969.3,0.00014066,-1
1763567759.535286,1763567759909,89969.4,0.28317459,89970.0,0.0126,89970.1,0.00065151,89970.6,0.001,89970.9,0.0173955,89969.3,0.07461621,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89966.1,0.00259757,89969.4,0.002,1
1763567759.63502,1763567760009,89969.4,0.29505235,89970.0,0.0126,89970.6,0.001,89970.7,0.20105582,89970.8,0.43979653,89969.3,0.06811186,89968.1,0.00040431,89968.0,0.0126,89967.0,0.0126,89966.1,0.00259757,89969.4,0.002,1
1763567759.733382,1763567760109,89969.4,0.08924585,89970.0,0.012,89970.6,0.001,89971.0,0.0126,89971.2,0.03198437,89969.3,0.16322929,89969.1,0.0399211,89969.0,0.012,89968.1,0.00040431,89968.0,0.0126,89969.4,0.00055574,1
1763567759.833202,1763567760209,89964.5,0.77987351,89965.0,0.012,89965.1,0.1192,89965.2,0.56769895,89965.3,0.1,89964.4,0.001,89964.3,0.00080034,89964.1,0.00080031,89963.9,0.00080023,89963.7,0.00080011,89964.5,0.00080029,-1
1763567759.933084,1763567760309,89964.2,0.84450707,89964.3,0.47165076,89964.4,0.2494216,89964.5,0.102,89965.0,0.112,89964.1,0.00080031,89963.9,0.00080023,89963.7,0.00080011,89963.5,0.00080022,89963.3,0.00080022,89964.3,0.00080034,-1
1763567760.035862,1763567760409,89964.2,0.79648635,89964.3,0.47165076,89964.4,0.2494216,89964.5,0.102,89965.0,0.112,89964.1,0.00080031,89963.9,0.00080023,89963.7,0.00080011,89963.5,0.00080022,89963.3,0.00080022,89964.3,0.00080034,-1
1763567760.1328619,1763567760509,89962.0,0.21932242,89962.1,0.32583754,89962.2,0.1,89962.8,0.36483333,89963.0,0.112,89961.9,0.00080009,89961.8,2.304e-05,89961.7,0.00097695,89961.6,0.00161292,89961.5,0.00080002,89962.1,0.00102885,-1
1763567760.234391,1763567760609,89962.0,0.00581793,89962.1,0.30224107,89962.7,0.03022216,89962.8,0.03912607,89964.0,0.01201,89961.9,0.19164009,89961.8,2.304e-05,89961.7,0.00097695,89961.6,0.00161292,89961.5,0.00080002,89962.1,0.00102885,-1
1763567760.337971,1763567760709,89964.5,0.00202423,89965.3,0.00180497,89968.9,1e-05,89969.3,0.02136064,89969.4,0.01887354,89964.4,0.71664722,89964.0,0.012,89963.0,0.012,89962.2,1e-05,89962.1,0.04248018,89964.0,1e-05,1
1763567760.439447,1763567760809,89964.5,0.48778039,89965.0,0.012,89965.3,0.00180497,89966.0,0.03022107,89968.8,0.08835073,89964.4,0.09167741,89964.1,0.001,89964.0,0.012,89963.0,0.012,89962.2,1e-05,89964.4,0.04,-1
1763567760.534873,1763567760909,89969.4,0.25048265,89969.5,0.001,89970.1,0.00080016,89970.3,0.00080021,89970.5,0.00080021,89969.3,0.32227329,89968.9,0.04391767,89968.8,0.05018,89968.0,0.012,89964.1,0.001,89968.9,1e-05,1
1763567760.6334138,1763567761009,89969.4,0.14582254,89969.5,0.001,89970.1,0.00080016,89970.3,0.00080021,89970.5,0.00080021,89969.3,0.1668564,89968.0,0.012,89966.8,1e-05,89964.9,0.00060049,89964.1,0.001,89969.4,0.01075017,1
1763567760.7344298,1763567761109,89968.1,0.36941154,89969.3,0.04298765,89969.4,0.01800918,89970.1,0.00080016,89970.3,0.00080021,89968.0,0.13216794,89967.0,0.012,89966.8,1e-05,89964.1,0.001,89964.0,0.012,89969.4,0.01075017,1
1763567760.833083,1763567761209,89968.1,0.36941154,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.1,0.00080016,89968.0,0.1321566,89967.0,0.012,89966.8,1e-05,89964.1,0.001,89964.0,0.012,89968.0,1.134e-05,-1
1763567760.934041,1763567761309,89968.1,0.21874618,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.15542693,89967.0,0.012,89966.8,1e-05,89965.9,0.00053929,89964.1,0.001,89968.0,1.134e-05,-1
1763567761.034761,1763567761409,89968.1,0.116165,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.15542693,89967.0,0.012,89966.8,1e-05,89966.0,0.00050776,89965.9,0.00053929,89968.1,8.819e-05,1
1763567761.135181,1763567761509,89968.1,0.16335653,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.1490056,89967.0,0.012,89966.8,1e-05,89966.1,0.00068339,89965.9,0.00053929,89968.1,8.819e-05,1
1763567761.23525,1763567761609,89968.1,0.16335653,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.15542928,89967.0,0.012,89966.8,1e-05,89965.9,0.00053929,89964.1,0.001,89968.1,8.819e-05,1
1763567761.335008,1763567761709,89968.1,0.16176375,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.15542687,89967.0,0.012,89966.8,1e-05,89965.9,0.00053929,89964.1,0.001,89968.1,0.00159278,1
1763567761.4347992,1763567761809,89968.1,0.33514085,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.080299,89966.8,1e-05,89966.0,0.012,89965.9,0.00053929,89964.1,0.001,89968.1,0.00159278,1
1763567761.536212,1763567761909,89968.1,0.17093307,89969.0,0.012,89969.3,0.07287914,89969.4,0.01800918,89970.0,0.012,89968.0,0.009999,89967.0,0.012,89966.8,1e-05,89966.0,0.012,89965.9,0.00053929,89968.1,0.00159278,1
1763567761.633821,1763567762009,89968.1,0.27093307,89969.0,0.012,89969.3,0.07287914,89969.4,0.01800918,89970.0,0.012,89968.0,0.009999,89966.8,1e-05,89966.0,0.012,89965.9,0.00053929,89964.1,0.001,89968.1,0.00159278,1
1763567761.733834,1763567762109,89968.1,0.43513847,89969.0,0.012,89969.3,0.04298765,89969.4,0.01800918,89970.0,0.012,89968.0,0.00998703,89966.8,1e-05,89966.0,0.012,89965.9,0.00053929,89964.1,0.001,89968.0,1.197e-05,-1
1763567761.8331368,1763567762209,89968.1,0.17093307,89969.0,0.012,89969.1,0.00763176,89969.3,0.25061103,89969.4,0.01800918,89968.0,0.00998703,89967.0,0.012,89966.8,1e-05,89966.0,0.012,89965.9,0.00053929,89968.0,1.197e-05,-1
1763567761.936127,1763567762309,89961.0,0.1642054,89961.1,0.41947989,89961.2,0.00259402,89961.7,0.14737561,89961.8,0.21059003,89960.9,0.00246696,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89961.1,0.00079938,-1
1763567762.033946,1763567762409,89961.0,0.45339283,89961.1,0.34288335,89961.6,0.53979653,89961.7,0.12881771,89961.8,0.12829003,89960.9,0.00237239,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89960.9,9.457e-05,-1
1763567762.133486,1763567762509,89961.0,0.001,89961.8,0.001,89962.4,1e-05,89965.0,0.012,89966.0,0.00222406,89960.9,0.30900136,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89960.9,0.00011534,-1
1763567762.233313,1763567762609,89961.0,0.001,89962.4,1e-05,89965.0,0.012,89966.0,0.00222406,89966.6,0.00051107,89960.9,0.30966514,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89960.9,0.00011534,-1
1763567762.335058,1763567762709,89961.0,0.00154109,89962.4,1e-05,89962.9,0.02881733,89963.9,0.00056119,89965.0,0.012,89960.9,0.14644678,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89960.9,0.00011534,-1
1763567762.4332008,1763567762809,89961.0,0.33910444,89961.2,0.0173746,89961.3,0.02881784,89961.7,0.00556098,89962.4,1e-05,89960.9,0.06112499,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89960.9,0.00011534,-1
1763567762.535591,1763567762909,89961.0,0.00154109,89962.4,1e-05,89962.9,0.02881733,89964.5,0.02881683,89965.0,0.012,89960.9,0.30835332,89960.7,0.00351594,89960.5,0.00079943,89960.3,0.00079957,89960.2,6.382e-05,89960.9,0.00011534,-1
1763567762.63404,1763567763009,89966.8,0.14902185,89967.0,0.04081603,89968.6,0.02592144,89969.0,0.012,89969.1,0.00079938,89966.7,0.12312782,89966.5,0.00056904,89962.3,0.0081057,89962.2,1e-05,89962.1,0.00024265,89966.8,1.112e-05,1
1763567762.734921,1763567763109,89966.8,0.15052584,89966.9,0.03954835,89967.0,0.04081603,89969.0,0.04081539,89969.1,0.00079938,89966.7,0.17270056,89964.0,0.012,89962.3,0.0081057,89962.2,1e-05,89962.1,0.0280319,89966.8,1.112e-05,1
1763567762.8336298,1763567763209,89966.8,0.15052584,89966.9,0.03954835,89967.0,0.04081603,89968.0,0.012,89968.9,0.04,89966.7,0.17270056,89966.0,0.012,89964.0,0.012,89962.3,0.0081057,89962.2,1e-05,89966.8,1.112e-05,1
1763567762.9355829,1763567763309,89966.8,0.15998133,89966.9,0.05861557,89967.0,0.04081603,89968.0,0.012,89969.0,0.04081539,89966.7,0.16621557,89966.0,0.012,89965.0,0.012,89964.0,0.012,89962.5,0.00791727,89966.7,0.00021895,-1
1763567763.033129,1763567763409,89966.8,0.15311976,89967.0,0.04081603,89968.0,0.012,89969.0,0.04081539,89969.1,0.00079938,89966.7,0.16567899,89966.0,0.012,89965.0,0.012,89964.0,0.012,89962.3,0.00793205,89966.7,0.00021895,-1
1763567763.133888,1763567763509,89966.8,0.14899126,89966.9,0.05966912,89967.0,0.04081603,89968.0,0.012,89969.0,0.04081539,89966.7,0.17993519,89966.0,0.012,89965.0,0.012,89964.0,0.012,89962.3,0.00793205,89966.7,0.00021895,-1
1763567763.33444,1763567763709,89973.2,0.00087775,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.65608557,89973.0,0.05591141,89972.9,0.1139,89972.8,0.32848064,89972.6,0.00555725,89973.1,7.8e-05,1
1763567763.43617,1763567763809,89973.2,0.01277174,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.78468879,89973.0,0.05898521,89972.8,0.05018,89972.0,0.06520938,89971.4,1e-05,89973.1,7.8e-05,1
1763567763.537106,1763567763909,89973.2,0.01277174,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.70248847,89973.0,0.05898521,89972.8,0.05018,89972.0,0.06520938,89971.4,1e-05,89973.1,7.8e-05,1
1763567763.636427,1763567764009,89973.2,0.01277174,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.88439849,89973.0,0.05898521,89972.8,0.05018,89972.0,0.06520938,89971.4,1e-05,89973.1,7.8e-05,1
1763567763.734612,1763567764109,89973.2,0.00087775,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.88492022,89973.0,0.10332478,89972.8,0.05018,89972.1,7.8e-05,89972.0,0.06528738,89973.1,7.8e-05,1
1763567763.833278,1763567764209,89973.2,0.00087775,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.88769922,89973.0,0.10332478,89972.8,0.05018,89972.1,7.8e-05,89972.0,0.06528738,89973.1,7.8e-05,1
1763567763.932792,1763567764309,89973.2,0.00071104,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.88769922,89973.0,0.10348078,89972.9,7.8e-05,89972.8,0.050258,89972.7,7.8e-05,89973.2,0.00016671,1
1763567764.032674,1763567764409,89973.2,0.00071104,89973.3,7.8e-05,89973.4,0.00087769,89973.5,0.00087779,89973.6,7.8e-05,89973.1,0.88794109,89973.0,0.10348078,89972.9,7.8e-05,89972.8,0.050258,89972.7,7.8e-05,89973.2,0.00016671,1
1763567764.13494,1763567764509,89981.0,0.00228952,89981.1,7.8e-05,89981.2,0.00087775,89981.3,7.8e-05,89981.4,0.00087769,89980.9,0.58983883,89980.8,0.00222385,89980.7,0.1139,89980.6,0.3571683,89980.2,0.1139,89980.9,7.8e-05,1
1763567764.233879,1763567764609,89981.0,0.00228952,89981.1,7.8e-05,89981.2,0.00087775,89981.3,7.8e-05,89981.4,0.00087769,89980.9,0.71215989,89980.6,1e-05,89980.2,0.0008751,89980.0,0.012,89979.9,0.12726,89980.9,7.8e-05,1
1763567764.336145,1763567764709,89988.0,0.13315582,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.43198158,89987.1,0.0008751,89987.0,0.33422916,89985.5,0.0004446,89985.2,1e-05,89988.0,0.0423628,1
1763567764.436376,1763567764809,89988.0,0.13817678,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.450711,89987.2,0.00032712,89987.1,0.17911274,89987.0,0.06218,89985.7,0.00555828,89988.0,0.0423628,1
1763567764.533209,1763567764909,89988.0,0.13817678,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.450711,89987.1,0.17911274,89987.0,0.06218,89985.8,0.00033685,89985.7,0.00555828,89988.0,0.0423628,1
1763567764.633266,1763567765009,89988.0,0.13817678,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.28654376,89987.1,0.07113142,89987.0,0.06218,89985.6,0.0003398,89985.5,0.0004446,89988.0,0.0423628,1
1763567764.733135,1763567765109,89988.0,0.20901827,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.28688597,89987.1,0.10550591,89987.0,0.06218,89985.5,0.0004446,89985.2,1e-05,89988.0,0.0423628,1
1763567764.832719,1763567765209,89988.0,0.15071827,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.27983895,89987.2,0.04,89987.1,0.10550591,89987.0,0.06218,89985.5,0.0004446,89988.0,0.0423628,1
1763567764.93398,1763567765309,89988.0,0.13871827,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.45096687,89987.3,0.08378128,89987.2,0.04,89987.1,0.10550591,89987.0,0.06218,89988.0,0.0423628,1
1763567765.03334,1763567765409,89988.0,0.57949805,89988.1,0.00080031,89988.3,0.00080034,89988.5,0.00080029,89988.7,0.00080011,89987.9,0.022999,89985.5,7.8e-05,89985.4,7.8e-05,89984.5,7.8e-05,89984.4,7.8e-05,89987.9,0.02555461,-1
1763567765.1337621,1763567765509,89980.0,0.35195431,89980.7,0.28593684,89981.0,0.01755992,89982.0,0.00555993,89983.0,0.01111992,89979.9,0.00095643,89979.8,7.8e-05,89979.7,0.00087811,89979.6,7.8e-05,89979.5,0.00087822,89980.0,7.8e-05,-1
1763567765.2366788,1763567765609,89979.8,0.59358113,89979.9,0.143713,89980.0,0.013,89980.7,0.05765022,89981.0,0.02920055,89979.7,0.00087811,89979.6,7.8e-05,89979.5,0.00087822,89979.4,7.8e-05,89979.3,0.00087822,89979.8,7.8e-05,-1
1763567765.3348951,1763567765709,89979.8,0.27382378,89979.9,0.22165382,89980.0,0.013,89980.7,0.05765022,89981.0,0.02920055,89979.7,0.09887811,89979.6,7.8e-05,89979.5,0.00087822,89979.4,7.8e-05,89979.3,0.00087822,89979.8,7.8e-05,-1
1763567765.433101,1763567765809,89979.8,0.27382378,89979.9,0.22165382,89980.0,0.013,89980.7,0.05765022,89981.0,0.02920055,89979.7,0.00087811,89979.6,7.8e-05,89979.5,0.00087822,89979.4,7.8e-05,89979.3,0.00087822,89979.8,7.8e-05,-1
1763567765.534355,1763567765909,89979.8,0.81388607,89979.9,0.22165382,89980.0,0.013,89980.7,0.05765022,89981.0,0.02920055,89979.7,0.00087811,89979.6,7.8e-05,89979.5,0.00087822,89979.4,7.8e-05,89979.3,0.00087822,89979.8,7.8e-05,-1
1763567765.6338701,1763567766009,89979.8,0.71388607,89979.9,0.22165382,89980.0,0.013,89980.7,0.05765022,89981.0,0.02920055,89979.7,0.00087811,89979.6,7.8e-05,89979.5,0.00087822,89979.4,7.8e-05,89979.3,0.00087822,89979.8,7.8e-05,-1
1763567765.8359308,1763567766209,89979.1,0.32689802,89979.5,0.04167264,89979.6,0.03975607,89980.0,0.013,89980.7,0.05765022,89979.0,0.110078,89978.9,0.0008784,89978.8,7.8e-05,89978.7,0.00087834,89978.6,7.8e-05,89979.1,0.00222273,1
1763567766.034249,1763567766409,89979.1,1.786e-05,89980.0,0.001,89982.0,0.012,89982.2,7.8e-05,89982.3,7.8e-05,89979.0,0.20824577,89978.9,0.0008784,89978.8,7.8e-05,89978.7,0.00087834,89978.6,7.8e-05,89979.1,0.00222273,1
1763567766.136218,1763567766509,89979.1,0.12483555,89979.7,0.00034002,89979.8,7.8e-05,89979.9,7.8e-05,89980.0,0.013078,89979.0,0.19128166,89978.9,0.0008784,89978.8,7.8e-05,89978.7,0.00087834,89978.6,7.8e-05,89979.1,1.786e-05,1
1763567766.235133,1763567766609,89979.4,0.11061521,89979.8,7.8e-05,89979.9,7.8e-05,89980.0,0.013078,89980.1,7.8e-05,89979.3,0.55676127,89979.2,0.08038339,89979.0,0.012078,89978.9,0.0008784,89978.8,7.8e-05,89979.1,0.01559522,1
1763567766.333819,1763567766709,89979.4,0.11064125,89979.5,7.8e-05,89979.6,7.8e-05,89979.7,7.8e-05,89979.8,7.8e-05,89979.3,0.47020228,89979.2,0.08038339,89979.0,0.012078,89978.9,0.0008784,89978.8,0.001078,89979.1,0.01559522,1
1763567766.438296,1763567766809,89980.0,0.071378,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,7.8e-05,89979.9,0.45384468,89979.7,0.02168583,89979.5,0.04,89979.0,0.012078,89978.9,0.0008784,89979.9,7.8e-05,1
1763567766.5367382,1763567766909,89980.0,0.13422124,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,7.8e-05,89979.9,0.20998183,89979.0,0.012078,89978.9,0.0008784,89978.8,0.001078,89978.7,0.00087834,89979.9,7.8e-05,1
1763567766.633554,1763567767009,89980.0,0.0904751,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,7.8e-05,89979.9,0.20357219,89979.0,0.012078,89978.9,0.0008784,89978.8,0.001078,89978.7,0.00087834,89979.9,6.668e-05,-1
1763567766.733498,1763567767109,89980.0,0.08398984,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,7.8e-05,89979.9,0.20357219,89979.4,7.8e-05,89979.0,0.012078,89978.9,0.0008784,89978.8,0.001078,89979.9,6.668e-05,-1
1763567766.832598,1763567767209,89980.0,0.071378,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,0.05778536,89979.9,0.25013532,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.9,6.668e-05,-1
1763567766.933559,1763567767309,89980.0,0.12485457,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,0.05778536,89979.9,0.20357219,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.9,6.668e-05,-1
1763567767.0337338,1763567767409,89980.0,0.12677589,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,0.05778536,89979.9,0.13327219,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.9,6.668e-05,-1
1763567767.133023,1763567767509,89980.0,0.12713241,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,0.05778536,89979.9,0.04268,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.9,6.668e-05,-1
1763567767.2330701,1763567767609,89980.0,0.10341907,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,7.8e-05,89979.9,0.19300895,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.9,6.668e-05,-1
1763567767.333505,1763567767709,89980.0,0.071378,89980.1,7.8e-05,89980.2,7.8e-05,89980.3,7.8e-05,89980.4,7.8e-05,89979.9,0.19762691,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.9,6.668e-05,-1
1763567767.435433,1763567767809,89984.1,0.08609251,89984.2,7.8e-05,89984.3,7.8e-05,89984.4,8.8e-05,89984.5,7.8e-05,89984.0,0.80454644,89983.3,0.05001932,89983.0,0.012,89982.0,0.012,89981.0,0.012,89984.0,7.8e-05,1
1763567767.5363789,1763567767909,89984.1,0.08609251,89984.2,7.8e-05,89984.3,7.8e-05,89984.4,8.8e-05,89984.5,7.8e-05,89984.0,0.64145071,89983.3,0.05001932,89983.0,0.012,89982.0,0.012,89981.0,0.012,89984.0,7.8e-05,1
1763567767.640505,1763567768009,89982.1,0.32433223,89983.0,0.25142346,89984.1,0.00079251,89984.2,7.8e-05,89984.3,7.8e-05,89981.0,0.012,89980.6,1e-05,89980.0,0.012,89979.8,0.000156,89979.7,7.8e-05,89984.0,7.8e-05,1
1763567767.73419,1763567768109,89980.7,0.13736564,89981.0,0.012,89981.5,0.00033913,89981.6,0.00742207,89981.7,0.07691005,89980.6,0.12496794,89980.0,0.012,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89980.6,1.112e-05,-1
1763567767.834041,1763567768209,89979.9,0.32951842,89980.0,1e-05,89980.1,0.000234,89980.5,0.27352911,89980.6,0.43979653,89979.8,0.000156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.4,7.8e-05,89980.6,1.112e-05,-1
1763567767.934056,1763567768309,89979.9,0.16862911,89980.0,1e-05,89980.1,0.000234,89980.5,0.27352911,89980.7,0.00555972,89979.8,0.098156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.4,7.8e-05,89980.6,1.112e-05,-1
1763567768.034016,1763567768409,89979.9,0.16862911,89980.0,1e-05,89980.1,0.000234,89980.5,0.10128715,89980.7,0.00555972,89979.8,0.098156,89979.7,7.8e-05,89979.6,7.8e-05,89979.5,7.8e-05,89979.4,7.8e-05,89980.6,1.112e-05,-1
1763567768.134281,1763567768509,89979.1,0.0428531,89979.5,0.00258591,89979.7,0.113,89979.8,0.40224441,89979.9,0.11044479,89979.0,7.8e-05,89978.9,0.0008784,89978.8,0.001078,89978.7,0.00087834,89978.6,7.8e-05,89979.4,7.8e-05,-1
1763567768.233057,1763567768609,89979.0,0.29114511,89979.1,0.0347931,89979.8,0.03485419,89980.0,1e-05,89980.1,0.000234,89978.9,0.0008784,89978.8,0.001078,89978.7,0.00087834,89978.6,7.8e-05,89978.5,0.00087821,89979.0,7.8e-05,-1
1763567768.335995,1763567768709,89977.2,0.6683521,89977.3,0.28456138,89977.6,0.11855692,89977.7,0.32735521,89977.8,0.48468323,89977.1,0.0007688,89977.0,7.8e-05,89976.9,0.00087757,89976.8,7.8e-05,89976.7,0.00087752,89977.1,0.00010858,-1
